"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"Islam and Heritage in Europe : Pasts, Presents and Future Possibilities"	"9781000369175; 9781000369175; 9780367751142; 9781003044789; 9780367491499"	"10.4324/9781003044789"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49688/1/9781000369175.pdf"	""	"20.500.12657/49688"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2021"	"2021-06-28T10:49:24Z"	""	""	"Puzon, Katarzyna"	""	""	"F"	""
"Mapping the Pāśupata Landscape : Narrative, Place, and the Śaiva Imaginary in Early Medieval North India"	"9789004424425"	"10.1163/9789004424425"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/38136/1/9789004424425_webready_content_text.pdf"	"Cecil, Elizabeth A."	"20.500.12657/38136"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2020"	"2020-05-15T20:07:16Z"	"21"	""	""	""	""	"F"	""
"Invoking Flora Nwapa : Nigerian women writers, femininity and spirituality in world literature"	"9789176351208"	"10.16993/bbe"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/45702/1/invoking-flora-nwapa.pdf"	"Uimonen, Paula"	"20.500.12657/45702"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0"	"Stockholm University Press"	"monograph"	"2020"	"2020-12-18T17:03:47Z"	"2"	""	""	""	""	"F"	""
"Jesuit and English Experiences at the Mughal Court, c. 1580–1615"	"9783030965884; 9783030965884"	"10.1007/978-3-030-96588-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54412/1/978-3-030-96588-4.pdf"	"Melo, João Vicente"	"20.500.12657/54412"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-05-13T12:18:34Z"	""	""	""	""	""	"F"	""
"Ethiopian Orthodox Christianity in a Global Context : Entanglements and Disconnections"	"9789004504349; 9789004504349; 9789004505254"	"10.1163/9789004505254"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54656/1/9789004505254.pdf"	""	"20.500.12657/54656"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2022"	"2022-05-20T13:15:27Z"	"24"	""	"Paulau, Stanislau"	""	""	"F"	""
"Framing Intellectual and Lived Spaces in Early South Asia Sources and Boundaries"	"9783110557176"	"10.1515/9783110557176"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46647/1/9783110557176.pdf"	""	"20.500.12657/46647"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:43:19Z"	"2"	""	"den Boer, Lucas"	""	""	"F"	""
"Nexus of Patriotism and Militarism in Russia : A Quest for Internal Cohesion"	"9789523690356; 9789523690356; 9789523690363; 9789523690370; 9789523690349"	"10.33134/HUP-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49460/1/9789523690356.pdf"	""	"20.500.12657/49460"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc/4.0"	"Helsinki University Press"	"monograph"	"2021"	"2021-06-10T11:24:23Z"	""	""	"Pynnöniemi, Katri"	""	""	"F"	""
"Charting Spiritual Care : The Emerging Role of Chaplaincy Records in Global Health Care"	"9783030470708"	"10.1007/978-3-030-47070-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/41284/1/2020_Book_ChartingSpiritualCare.pdf"	""	"20.500.12657/41284"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2020"	"2020-08-13T11:53:47Z"	""	""	"Peng-Keller, Simon"	""	""	"F"	""
"Shared Margins : An Ethnography with Writers in Alexandria after the Revolution"	"9783110726305; 9783110726305; 9783110726770; 9783110726367"	"10.1515/9783110726305"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50230/1/9783110726305.pdf"	"Schielke, Samuli"	"20.500.12657/50230"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:40Z"	"41"	""	""	""	""	"F"	""
"Une doxographie sunnite du IVe/Xe siècle : ›Kitāb al-maqālāt‹ d'Abū al-ʿAbbās al-Qalānisī"	"9783110732740; 9783110732740; 9783110737424"	"10.1515/9783110732740"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50239/1/9783110732740.pdf"	"Bou Akl, Ziad"	"20.500.12657/50239"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:48Z"	"33"	""	""	""	""	"F"	""
"Playing On: Re-staging the Passion after the Death of God"	"9789004440340; 9789004440340; 9789004442948"	"10.1163/9789004442948"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53867/1/9789004442948.pdf"	"Klomp, Mirella"	"20.500.12657/53867"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2020"	"2022-04-07T09:16:21Z"	"10"	""	""	""	""	"F"	""
"Context and Catholicity in the Science and Religion Debate : Intercultural contributions from French-speaking Africa"	"9789004420281; 9789004420281; 9789004420298"	"10.1163/9789004420298"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53865/1/9789004420298.pdf"	"Bom, Klaas"	"20.500.12657/53865"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2020"	"2022-04-07T09:16:16Z"	"14"	""	""	""	""	"F"	""
"Moses Dobruska and the Invention of Social Philosophy : Utopia, Judaism, and Heresy under the French Revolution"	"9783110758825; 9783110758825; 9783110673531; 9783110758863"	"10.1515/9783110758825"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53713/1/9783110758825.pdf"	"Greco, Silvana"	"20.500.12657/53713"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-04-05T12:30:13Z"	""	""	""	""	""	"F"	""
"Conflicts in Interreligious Education : Exploring Theory and Practice"	"9783110762877; 9783110762877; 9783110761719; 9783110762884"	"10.1515/9783110762877"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53716/1/9783110762877.pdf"	"Kraml, Martina"	"20.500.12657/53716"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-04-05T12:30:19Z"	""	""	""	""	""	"F"	""
"Religions around the Arctic : Source Criticism and Comparisons"	"9789176351802; 9789176351802; 9789176351819; 9789176351826; 9789176351833"	"10.16993/bbu"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53699/1/9789176351802.pdf"	""	"20.500.12657/53699"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0"	"Stockholm University Press"	"monograph"	"2022"	"2022-04-04T14:53:25Z"	"9"	""	"Rydving, Håkan"	""	""	"F"	""
"Sectarianism and Renewal in 1920s Romania : The Limits of Orthodoxy and Nation-Building"	"9781350100961; 9781350100961; 9781350100954"	"10.5040/9781350100985"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52492/1/9781350100961.pdf"	"Clark, Roland"	"20.500.12657/52492"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/3.0"	"Bloomsbury Academic"	"monograph"	"2020"	"2022-01-18T13:08:11Z"	""	""	""	""	""	"F"	""
"Islam, Justice, and Democracy"	"9781439921517"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52810/1/external_content.pdf"	"Ciftci, Sabri"	"20.500.12657/52810"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Temple University Press"	"monograph"	"2021"	"2022-02-12T05:32:09Z"	""	""	""	""	""	"F"	""
"Religion and Governance in England’s Emerging Colonial Empire, 1601–1698"	"9783030701314; 9783030701314"	"10.1007/978-3-030-70131-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52421/1/978-3-030-70131-4.pdf"	"Smith, Haig Z."	"20.500.12657/52421"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-01-14T13:41:19Z"	""	""	""	""	""	"F"	""
"Plan S for Shock : Science. Shock. Solution. Speed."	"9781914481178; 9781914481178; 9781914481185; 9781914481192; 9781914481161"	"10.5334/bcq"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52946/1/9781914481178.pdf"	"Smits, Robert-Jan"	"20.500.12657/52946"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc/4.0"	"Ubiquity Press"	"monograph"	"2022"	"2022-02-18T15:02:33Z"	""	""	""	""	""	"F"	""
"The Practice of Texts : Education and Healing in South India (Edition 1)"	"9780520383555; 9780520383555"	"https:// doi.org/10.1525/luminos.120"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52898/1/external_content.epub; https://library.oapen.org/bitstream/20.500.12657/52898/6/9780520383555.pdf"	"Cerulli, Anthony"	"20.500.12657/52898"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of California Press"	"monograph"	"2022"	"2022-02-17T05:31:19Z"	""	""	""	""	""	"F"	""
"Xinjiang Year Zero"	"9781760464950; 9781760464950; 9781760464943"	"10.22459/XYZ.2021"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52655/1/book.pdf"	""	"20.500.12657/52655"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"ANU Press"	"monograph"	"2022"	"2022-02-03T16:18:16Z"	""	""	"Byler, Darren"	""	""	"F"	""
"Rethinking Secular Time in Victorian England"	"9783031092855; 9783031092855"	"10.1007/978-3-031-09285-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58383/1/978-3-031-09285-5.pdf"	"Fisher-Høyrem, Stefan"	"20.500.12657/58383"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-09-15T20:14:06Z"	""	""	""	""	""	"F"	""
"Why Is There I Rather Than It? : Ontology of the Subject in the Upaniṣads"	"9783631844281; 9783631844281; 9783631844298; 9783631844304; 9783631838792"	"10.3726/b17932"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58136/1/9783631844281.pdf"	"Kudelska, Marta"	"20.500.12657/58136"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2021"	"2022-09-05T10:44:12Z"	"21"	""	""	""	""	"F"	""
"Religionstrends in der Schweiz : Religion, Spiritualität und Säkularität im gesellschaftlichen Wandel"	"9783658365684; 9783658365684"	"10.1007/978-3-658-36568-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58364/1/978-3-658-36568-4.pdf"	"Stolz, Jörg"	"20.500.12657/58364"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-09-15T20:13:41Z"	""	""	""	""	""	"F"	""
"Magic in Popular Narratives"	"9783631840504; 9783631840504; 9783631840955; 9783631840962; 9783631840351"	"10.3726/b17806"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58134/1/9783631840504.pdf"	"Kajfosz, Jan"	"20.500.12657/58134"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2021"	"2022-09-05T10:44:09Z"	"15"	""	""	""	""	"F"	""
"The Life and Work of Ernesto De Martino : Italian Perspectives on Apocalypse and Rebirth in the Modern Study of Religion"	"9789004457720; 9789004457720"	"10.1163/9789004457720"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50784/1/9789004457720.pdf"	"Geisshuesler, Flavio A."	"20.500.12657/50784"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2021-10-06T11:55:48Z"	"173"	""	""	""	""	"F"	""
"Konzepte des Jüdischen: Ausstellen, Aufklären, Erinnern : Jüdische Museen und Vermittlungsprojekte im alemannischen Sprachraum"	"9783110782189; 9783110782189; 9783110782028; 9783110782288"	"10.1515/9783110782189"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59460/1/9783110782189.pdf"	"Pisetzki, Darja Alexandra"	"20.500.12657/59460"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-11-21T16:32:56Z"	""	""	""	""	""	"F"	""
"South African Christian Experiences : From colonialism to democracy"	"9781928424994; 9781928424994; 9781928424987"	"10.18820/9781928424994"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60652/1/9781928424994.pdf"	"Thomas Resane, Kelebogile"	"20.500.12657/60652"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UJ Press"	"monograph"	"2020"	"2023-01-12T13:59:27Z"	""	""	""	""	""	"F"	""
"Faith, Finance, and Economy : Beliefs and Economic Well-Being"	"9783030387846"	"10.1007/978-3-030-38784-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/39555/1/2020_Book_FaithFinanceAndEconomy.pdf"	""	"20.500.12657/39555"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2020"	"2020-06-15T15:08:19Z"	""	""	"Akram, Tanweer"	""	""	"F"	""
"Everyday Religiosity and the Politics of Belonging in Ukraine"	"9781501764967; 9781501764974; 9781501764967; 9781501764950; 9781501764981; 9781501764974"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62030/1/9781501764967.pdf; https://library.oapen.org/bitstream/20.500.12657/62030/6/9781501764974.epub"	"Wanner, Catherine"	"20.500.12657/62030"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/; https://creativecommons.org/licenses/by-nc/4.0/"	"Cornell University Press"	"monograph"	"2022"	"2023-03-29T15:48:56Z"	""	""	""	""	""	"F"	""
"Islam and Muslim Life in West Africa : Practices, Trajectories and Influences"	"9783110733204; 9783110733204; 9783110738124; 9783110733358"	"10.1515/9783110733204"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61055/1/9783110733204.pdf"	""	"20.500.12657/61055"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:07:18Z"	"42"	""	"Chappatte, André"	""	""	"F"	""
"Complexities of Spiritual Care in Plural Societies : Education, Praxis and Concepts"	"9783110717365; 9783110717365; 9783110717235; 9783110717389"	"10.1515/9783110717365"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61136/1/9783110717365.pdf"	""	"20.500.12657/61136"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:09:02Z"	"8"	""	"Hege Grung, Anne"	""	""	"F"	""
"Thinking the Re-Thinking of the World : Decolonial Challenges to the Humanities and Social Sciences from Africa, Asia and the Middle East"	"9783110733198; 9783110733198; 9783110738094; 9783110733334"	"10.1515/9783110733198"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61054/1/9783110733198.pdf"	""	"20.500.12657/61054"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:07:16Z"	"43"	""	"Kresse, Kai"	""	""	"F"	""
"African Perspectives on Religion and Climate Change"	"9781000587586; 9780367707712; 9780367616076; 9781003147909"	"10.4324/9781003147909"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54326/1/9781000587586.pdf"	""	"20.500.12657/54326"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2022"	"2022-05-09T10:24:28Z"	""	""	"Chitando, Ezra"	""	""	"F"	""
"International Handbook of Practical Theology"	"9783110618150; 9783110618150; 9783110644555; 9783110618396"	"10.1515/9783110618150"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59558/1/9783110618150.pdf"	""	"20.500.12657/59558"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-11-21T16:35:23Z"	""	""	"Gräb, Wilhelm"	""	""	"F"	""
"Majority World Perspectives on Christian Mission"	"9781776402342; 9781776402342; 9781776402335"	"10.36615/9781776402342"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59099/1/9781776402342.pdf"	""	"20.500.12657/59099"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UJ Press"	"monograph"	"2022"	"2022-10-25T10:32:20Z"	""	""	"Botha, Nico A."	""	""	"F"	""
"Obeah, Orisa, and Religious Identity in Trinidad, Volume I, Obeah : Africans in the White Colonial Imagination, Volume 1"	"9781478092780; 9781478092780; 9781478013914; 9781478014850"	"10.1215/9781478022145"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62546/1/9781478092780.pdf"	"Hucks, Tracey E."	"20.500.12657/62546"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Duke University Press"	"monograph"	"2022"	"2023-04-25T07:23:29Z"	""	""	""	""	""	"F"	""
"Struggles for Reproductive Justice in the Era of Anti-Genderism and Religious Fundamentalism"	"9783031312601; 9783031312601; 9783031312595"	"10.1007/978-3-031-31260-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63924/1/978-3-031-31260-1.pdf"	""	"20.500.12657/63924"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-07-14T15:41:23Z"	""	""	"Selberg, Rebecca"	""	""	"F"	""
"Die materielle Kultur der Religion : Interdisziplinäre Perspektiven auf Objekte religiöser Bildung und Praxis"	"9783839463123; 9783839463123; 9783837663129"	"10.1515/9783839463123"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/74748/1/9783839463123.pdf"	""	"20.500.12657/74748"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2023"	"2023-08-02T16:03:03Z"	"12"	""	"Keller, Sonja"	""	""	"F"	""
"Indigenous Religion(s) : Local Grounds, Global Networks"	"9781000095876; 9781000095876; 9780367898588; 9781003021513; 9780367898557"	"10.4324/9781003021513"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75965/1/9781000095876.pdf"	"Ellen Kraft, Siv"	"20.500.12657/75965"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Taylor & Francis"	"monograph"	"2021"	"2023-08-31T08:43:02Z"	""	""	""	""	""	"F"	""
"The Tibetan Nun Mingyur Peldrön : A Woman of Power and Privilege"	"9780295750378; 9780295750378; 9780295750378; 9780295750354"	"10.6069/9780295750378"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75825/1/9780295750378.pdf; https://library.oapen.org/bitstream/20.500.12657/75825/8/9780295750378.epub"	"Melnick Dyer, Alison"	"20.500.12657/75825"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of Washington Press"	"monograph"	"2022"	"2023-08-28T08:11:26Z"	""	""	""	""	""	"F"	""
"Benefit-sharing in Environmental Governance : Local Experiences of a Global Concept"	"9780429584176; 9780429584176; 9781032083919; 9780367181871; 9780429198311"	"10.4324/9780429198311"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75989/1/9780429584176.pdf"	"Parks, Louisa"	"20.500.12657/75989"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Taylor & Francis"	"monograph"	"2020"	"2023-08-31T08:44:15Z"	""	""	""	""	""	"F"	""
"Material and Digital Reconstruction of Fragmentary Dead Sea Scrolls : The Case of 4Q418a"	"9789004473058; 9789004473058; 9789004473041"	"10.1163/9789004473058"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76316/1/9789004473058.pdf"	"Ben-Dov, Jonathan"	"20.500.12657/76316"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2022"	"2023-09-14T07:54:35Z"	""	""	""	""	""	"F"	""
"Kritische Edition der sahidischen Version des Johannesevangeliums : Text und Dokumentation"	"9783110592153; 9783110592153; 9783110590210; 9783110590524"	"10.1515/9783110592153"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51839/1/9783110592153.pdf"	""	"20.500.12657/51839"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-12-09T10:07:55Z"	"56"	""	"Förster, Hans"	""	""	"F"	""
"Trauma als Wissensarchiv : Postkoloniale Erinnerungspraxis in der Sakralen Globalisierung am Beispiel der zeitgenössischen Umbanda im deutschsprachigen Europa"	"9783963178481; 9783963172830"	"10.14631/978-3-96317-848-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54232/1/9783963178481_oa.pdf"	"Scharf da Silva, Inga"	"20.500.12657/54232"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Büchner-Verlag"	"monograph"	"2022"	"2022-04-28T11:25:31Z"	""	""	""	""	""	"F"	""
"New Perspectives in Biblical and Rabbinic Hebrew"	"9781800641662; 9781800641648; 9781800641655"	"10.11647/OBP.0250"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/47852/1/9781800641662.pdf"	""	"20.500.12657/47852"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Open Book Publishers"	"monograph"	"2021"	"2021-04-15T09:32:22Z"	""	""	"Hornkohl, Aaron D."	""	""	"F"	""
